Country,Year,ISO_code,Population,GDP,Biofuel_consumption,Biofuel_electricity,Biofuel_share_elec,Biofuel_share_energy,Coal_consumption,Coal_electricity,coal_production,Coal_share_elec,Coal_share_energy,Electricity_share_energy,Energy_cons_change_pct,Energy_per_capita,Energy_per_gdp,Fossil_electricity,fossil_fuel_consumption,Fossil_share_elec,Fossil_share_energy,gas_consumption,Gas_electricity,Gas_production,Gas_share_elec,Gas_share_energy,hydro_consumption,Hydro_electricity,Hydro_share_elec,Hydro_share_energy,low_carbon_consumption,Low_carbon_share_elec,Low_carbon_share_energy,Nuclear_consumption,Nuclear_electricity,Nuclear_share_elec,Nuclear_share_energy,oil_consumption,oil_electricity,oil_production,Oil_share_elec,Oil_share_energy,Primary_energy_consumption,renewables_consumption,Renewables_electricity,Renewables_share_elec,Renewables_share_energy,solar_consumption,Solar_electricity,Solar_share_elec,Solar_share_energy,wind_consumption,Wind_electricity,Wind_share_elec,wind_share_energy
Ecuador,2002,ECU,13138473,94404507340,0,0,0,0,0.022,0,0,0,0.022,13.181,-1.302,7924.009,1.103,4.36,82.147,36.918,79.94,1.324,0.48,1.347,4.064,1.289,20.614,7.45,63.082,20.06,20.614,63.082,20.06,0,0,0,0,80.801,3.88,245.081,32.854,78.629,104.109,20.614,7.45,63.082,20.06,0,0,0,0,0,0,0,0
Ecuador,2003,ECU,13372304,97642542688,0,0,0,0,0.882,0,0,0,0.837,12.358,2.399,7972.256,1.092,4.37,85.783,38.066,81.428,2.311,0.94,2.02,8.188,2.194,19.565,7.11,61.934,18.572,19.565,61.934,18.572,0,0,0,0,82.591,3.43,261.288,29.878,78.398,106.607,19.565,7.11,61.934,18.572,0,0,0,0,0,0,0,0
Ecuador,2004,ECU,13608700,106393261231,0,0,0,0,0.021,0,0,0,0.019,12.796,6.987,8381.104,1.072,5.46,92.688,42.656,82.182,5.379,1.24,2.289,9.688,4.769,20.086,7.34,57.344,17.809,20.096,57.344,17.818,0,0,0,0,87.288,4.22,329.509,32.969,77.394,114.056,20.096,7.34,57.344,17.818,0,0,0,0,0,0,0,0
Ecuador,2005,ECU,13846162,112798230080,0,0.02,0.158,0,0.025,0,0,0,0.021,11.756,5.847,8719.008,1.07,5.81,100.689,45.965,84.25,5.523,1.48,3.501,11.709,4.621,18.502,6.81,53.877,15.481,18.823,54.035,15.75,0,0,0,0,95.141,4.33,332.349,34.256,79.608,120.725,18.823,6.83,54.035,15.75,0,0,0,0,0,0,0,0
Ecuador,2006,ECU,14086138,118581678982,0,0.02,0.142,0,0.063,0,0,0,0.05,12.349,5.766,9064.634,1.077,7,106.935,49.716,84.565,6.034,1.79,3.771,12.713,4.772,19.063,7.06,50.142,15.075,19.518,50.284,15.435,0,0,0,0,100.837,5.21,334.643,37.003,79.743,127.686,19.518,7.08,50.284,15.435,0,0,0,0,0,0,0,0
Ecuador,2007,ECU,14328783,122016284055,0,0.02,0.116,0,0.025,0,0,0,0.019,14.748,5.143,9369.433,1.1,8.28,107.996,48,81.372,5.468,2.01,3.703,11.652,4.12,24.036,8.95,51.884,18.111,24.723,52,18.628,0,0,0,0,102.503,6.27,319.314,36.348,77.233,134.253,24.723,8.97,52,18.628,0,0,0,0,0.003,0,0,0.002
Ecuador,2008,ECU,14575201,130654762337,0,0.02,0.108,0,0.29,0,0,0,0.205,15.146,6.728,9830.746,1.097,7.29,110.878,39.427,78.451,4.988,1.72,3.008,9.302,3.529,29.798,11.18,60.465,21.083,30.456,60.573,21.549,0,0,0,0,105.6,5.57,316.207,30.124,74.717,143.285,30.456,11.2,60.573,21.549,0,0,0,0,0.007,0,0,0.005
Ecuador,2009,ECU,14825960,132310294703,0,0.02,0.11,0,0.069,0,0,0,0.05,14.826,-2.429,9429.752,1.057,9.01,113.341,49.615,81.989,5.879,1.9,3.238,10.463,4.253,24.214,9.13,50.275,17.516,24.899,50.385,18.011,0,0,0,0,107.393,7.11,303.716,39.152,77.686,139.805,24.899,9.15,50.385,18.011,0,0,0,0,0.008,0,0,0.006
Ecuador,2010,ECU,15076697,137913290159,0.03,0.02,0.103,0.019,0.116,0,0,0,0.075,13.968,11.008,10293.648,1.125,10.85,130.432,55.87,84.863,6.189,2.19,3.61,11.277,4.027,22.491,8.55,44.027,14.633,23.266,44.13,15.137,0,0,0,0,124.127,8.66,303.73,44.593,80.76,155.194,23.266,8.57,44.13,15.137,0,0,0,0,0.009,0,0,0.006
Ecuador,2011,ECU,15326232,149795272280,0.023,0.01,0.049,0.014,0.109,0,0,0,0.067,14.181,6.089,10742.646,1.099,9.4,133.012,46.011,81.725,5.608,1.94,2.636,9.496,3.445,28.842,11.02,53.94,17.721,29.743,53.989,18.275,0,0,0,0,127.295,7.46,311.792,36.515,78.213,164.644,29.743,11.03,53.989,18.275,0,0,0,0,0.009,0,0,0.005
Ecuador,2012,ECU,15572195,158246726051,0.031,0.02,0.088,0.018,0.131,0,0,0,0.076,14.997,5.642,11169.487,1.099,10.59,139.394,46.59,81.091,7.49,2.34,5.656,10.295,4.357,31.541,12.12,53.322,18.348,32.505,53.41,18.909,0,0,0,0,131.774,8.25,315.151,36.296,76.658,173.933,32.505,12.14,53.41,18.909,0.001,0,0,0,0.006,0,0,0.004
